vname,frame_no,flux_r,flux_g,flux_b,area_r,area_g,area_b,r0,g0,b0,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r_seq,g_seq,b_seq
auroramaxHD_20180421_480p.mp4,572,2227786.0,1973754.0,3705909.0,44895,36555,109464,40,38,42,42,42,43,48,48,48,48,45,48,53,53,50,40,39,41,30,27,35,17,15,27,18,14,27,20,17,29,22,19,30,[40 42 48 48 53 40 30 17 18 20 22],[38 42 48 45 53 39 27 15 14 17 19],[42 43 48 48 50 41 35 27 27 29 30]
auroramaxHD_20180421_480p.mp4,573,1937361.0,1758903.0,3887659.0,38636,33389,114608,40,38,41,40,40,41,46,46,46,47,43,47,51,51,49,38,37,40,28,27,33,17,14,27,17,15,27,19,17,28,21,19,31,[40 40 46 47 51 38 28 17 17 19 21],[38 40 46 43 51 37 27 14 15 17 19],[41 41 46 47 49 40 33 27 27 28 31]
auroramaxHD_20180421_480p.mp4,574,2194328.0,1466049.0,3741278.0,45659,27234,112248,40,38,41,39,38,40,43,44,45,46,43,45,48,48,46,36,35,39,28,26,33,17,15,27,18,14,27,19,16,28,21,19,29,[40 39 43 46 48 36 28 17 18 19 21],[38 38 44 43 48 35 26 15 14 16 19],[41 40 45 45 46 39 33 27 27 28 29]
auroramaxHD_20180421_480p.mp4,575,2058080.0,1494527.0,3745491.0,43818,28277,113784,39,37,40,36,36,38,42,42,43,44,44,44,45,45,44,35,33,39,25,23,30,17,15,27,17,15,27,19,17,28,21,19,28,[39 36 42 44 45 35 25 17 17 19 21],[37 36 42 44 45 33 23 15 15 17 19],[40 38 43 44 44 39 30 27 27 28 28]
auroramaxHD_20180421_480p.mp4,576,1719211.0,1352762.0,3904148.0,36510,26086,119528,39,37,40,35,34,37,40,40,43,42,43,43,41,41,42,33,32,37,23,21,30,18,15,28,18,15,27,19,17,28,21,19,28,[39 35 40 42 41 33 23 18 18 19 21],[37 34 40 43 41 32 21 15 15 17 19],[40 37 43 43 42 37 30 28 27 28 28]
auroramaxHD_20180421_480p.mp4,577,1709976.0,1114255.0,3912309.0,37819,21272,120316,39,38,39,35,34,36,40,38,43,41,41,41,38,37,39,32,30,36,22,20,29,18,16,27,18,15,27,19,17,28,21,18,28,[39 35 40 41 38 32 22 18 18 19 21],[38 34 38 41 37 30 20 16 15 17 18],[39 36 43 41 39 36 29 27 27 28 28]
auroramaxHD_20180421_480p.mp4,578,1471465.0,1015540.0,3992555.0,32626,19675,124500,40,40,39,34,33,35,40,37,41,39,38,40,36,35,37,30,29,34,23,21,28,19,16,26,18,15,27,20,17,27,21,18,28,[40 34 40 39 36 30 23 19 18 20 21],[40 33 37 38 35 29 21 16 15 17 18],[39 35 41 40 37 34 28 26 27 27 28]
auroramaxHD_20180421_480p.mp4,579,1405552.0,921568.0,3974054.0,32480,18482,124916,40,40,38,34,33,36,40,37,40,37,37,38,34,33,36,29,27,33,23,21,29,19,17,26,18,16,26,20,18,27,21,19,28,[40 34 40 37 34 29 23 19 18 20 21],[40 33 37 37 33 27 21 17 16 18 19],[38 36 40 38 36 33 29 26 26 27 28]
auroramaxHD_20180421_480p.mp4,580,1480903.0,845563.0,3868243.0,34714,16853,123787,40,39,37,33,32,36,38,36,39,36,36,37,32,31,35,27,26,32,24,23,29,20,18,27,19,16,26,20,18,27,21,19,28,[40 33 38 36 32 27 24 20 19 20 21],[39 32 36 36 31 26 23 18 16 18 19],[37 36 39 37 35 32 29 27 26 27 28]
auroramaxHD_20180421_480p.mp4,581,1259766.0,843723.0,3953360.0,29982,17482,127608,39,39,37,33,33,36,39,37,39,34,35,36,31,30,34,26,24,31,24,22,29,21,19,27,19,16,26,20,18,27,21,19,27,[39 33 39 34 31 26 24 21 19 20 21],[39 33 37 35 30 24 22 19 16 18 19],[37 36 39 36 34 31 29 27 26 27 27]
auroramaxHD_20180421_480p.mp4,582,1253189.0,839992.0,3910661.0,30690,17114,127544,38,38,37,34,33,35,38,38,38,35,34,35,30,29,33,25,23,30,24,22,29,22,20,28,19,17,26,20,18,27,21,18,27,[38 34 38 35 30 25 24 22 19 20 21],[38 33 38 34 29 23 22 20 17 18 18],[37 35 38 35 33 30 29 28 26 27 27]
auroramaxHD_20180421_480p.mp4,583,1100842.0,891750.0,3938145.0,27050,19087,129268,38,38,37,35,35,36,36,37,37,33,34,35,30,29,33,24,22,29,23,21,28,22,20,28,19,17,26,20,18,26,20,18,27,[38 35 36 33 30 24 23 22 19 20 20],[38 35 37 34 29 22 21 20 17 18 18],[37 36 37 35 33 29 28 28 26 26 27]
auroramaxHD_20180421_480p.mp4,584,1195135.0,727344.0,3839395.0,30929,15314,126880,38,38,36,35,34,35,35,34,36,34,34,35,31,30,33,24,22,29,23,21,28,22,20,28,20,18,25,20,18,26,20,18,26,[38 35 35 34 31 24 23 22 20 20 20],[38 34 34 34 30 22 21 20 18 18 18],[36 35 36 35 33 29 28 28 25 26 26]
auroramaxHD_20180421_480p.mp4,585,1093896.0,890550.0,3783156.0,30034,20326,126030,36,37,35,34,34,34,33,32,34,34,36,36,32,31,33,24,22,29,23,21,27,22,20,26,20,18,26,20,18,26,20,18,26,[36 34 33 34 32 24 23 22 20 20 20],[37 34 32 36 31 22 21 20 18 18 18],[35 34 34 36 33 29 27 26 26 26 26]
auroramaxHD_20180421_480p.mp4,586,1077695.0,957441.0,3736402.0,30740,23007,125099,35,36,34,34,32,36,32,32,33,35,37,35,32,31,33,24,23,29,23,21,27,20,18,25,20,18,26,20,18,26,20,18,26,[35 34 32 35 32 24 23 20 20 20 20],[36 32 32 37 31 23 21 18 18 18 18],[34 36 33 35 33 29 27 25 26 26 26]
auroramaxHD_20180421_480p.mp4,587,1119084.0,1039402.0,3613178.0,31513,25895,122891,35,35,34,33,34,35,32,32,34,37,37,36,31,30,32,25,24,29,23,21,27,19,18,25,21,19,27,20,18,25,20,18,25,[35 33 32 37 31 25 23 19 21 20 20],[35 34 32 37 30 24 21 18 19 18 18],[34 35 34 36 32 29 27 25 27 25 25]
auroramaxHD_20180421_480p.mp4,588,1212097.0,1056339.0,3602920.0,34523,25915,121400,35,36,34,35,33,37,33,33,34,36,37,36,32,31,32,25,24,30,22,20,27,19,18,24,21,19,26,20,18,25,20,18,26,[35 35 33 36 32 25 22 19 21 20 20],[36 33 33 37 31 24 20 18 19 18 18],[34 37 34 36 32 30 27 24 26 25 26]
auroramaxHD_20180421_480p.mp4,589,1168687.0,1030744.0,3645865.0,33663,25475,122120,36,36,34,36,35,38,33,33,34,36,37,37,32,31,33,26,26,29,22,21,27,19,18,24,22,20,27,20,18,26,20,18,25,[36 36 33 36 32 26 22 19 22 20 20],[36 35 33 37 31 26 21 18 20 18 18],[34 38 34 37 33 29 27 24 27 26 25]
auroramaxHD_20180421_480p.mp4,590,1281346.0,967142.0,3522097.0,36759,23499,118224,36,36,34,38,37,38,33,32,36,37,38,37,33,33,33,26,27,29,23,21,28,20,19,25,22,20,27,20,18,27,21,19,26,[36 38 33 37 33 26 23 20 22 20 21],[36 37 32 38 33 27 21 19 20 18 19],[34 38 36 37 33 29 28 25 27 27 26]
auroramaxHD_20180421_480p.mp4,591,1356378.0,923885.0,3575101.0,38454,22349,118776,36,36,34,37,38,39,34,33,36,37,37,37,35,33,35,28,29,30,23,21,28,22,20,26,22,21,28,21,19,27,21,18,26,[36 37 34 37 35 28 23 22 22 21 21],[36 38 33 37 33 29 21 20 21 19 18],[34 39 36 37 35 30 28 26 28 27 26]
auroramaxHD_20180421_480p.mp4,592,1114461.0,1042195.0,3739550.0,31771,25207,122922,36,36,35,38,37,39,33,34,35,36,36,37,35,31,35,30,30,30,24,22,29,23,22,27,24,23,27,22,20,27,20,18,26,[36 38 33 36 35 30 24 23 24 22 20],[36 37 34 36 31 30 22 22 23 20 18],[35 39 35 37 35 30 29 27 27 27 26]
auroramaxHD_20180421_480p.mp4,593,1123075.0,1107653.0,3717856.0,32042,27409,121476,36,36,34,37,37,39,34,35,36,36,35,37,35,31,36,28,30,31,24,22,29,23,21,27,24,22,28,22,20,28,20,18,26,[36 37 34 36 35 28 24 23 24 22 20],[36 37 35 35 31 30 22 21 22 20 18],[34 39 36 37 36 31 29 27 28 28 26]
auroramaxHD_20180421_480p.mp4,594,1118057.0,1038328.0,3781811.0,31470,25455,121700,36,36,35,36,35,39,35,35,37,36,36,37,35,32,36,29,28,32,25,23,30,23,21,28,24,23,29,22,20,29,20,18,27,[36 36 35 36 35 29 25 23 24 22 20],[36 35 35 36 32 28 23 21 23 20 18],[35 39 37 37 36 32 30 28 29 29 27]
auroramaxHD_20180421_480p.mp4,595,1136871.0,1072713.0,3815477.0,32485,26390,121261,36,35,35,36,36,40,35,36,37,36,35,37,34,32,37,30,29,32,25,23,29,23,21,28,26,25,30,22,20,29,21,19,27,[36 36 35 36 34 30 25 23 26 22 21],[35 36 36 35 32 29 23 21 25 20 19],[35 40 37 37 37 32 29 28 30 29 27]
auroramaxHD_20180421_480p.mp4,596,664238.0,1459933.0,3875777.0,20406,37795,122613,34,34,34,35,35,39,34,36,37,35,35,36,33,33,36,30,29,31,26,24,31,24,22,29,27,26,30,22,20,29,21,19,27,[34 35 34 35 33 30 26 24 27 22 21],[34 35 36 35 33 29 24 22 26 20 19],[34 39 37 36 36 31 31 29 30 29 27]
auroramaxHD_20180421_480p.mp4,597,894473.0,1467080.0,3821850.0,26856,37066,119420,33,33,34,37,36,39,35,37,37,34,35,36,34,32,35,30,30,32,27,25,30,24,22,30,28,26,31,23,21,30,21,19,27,[33 37 35 34 34 30 27 24 28 23 21],[33 36 37 35 32 30 25 22 26 21 19],[34 39 37 36 35 32 30 30 31 30 27]
auroramaxHD_20180421_480p.mp4,598,656949.0,1583634.0,3882456.0,21378,40250,119108,31,32,33,35,35,39,35,37,37,35,36,37,33,34,35,30,31,32,28,27,30,25,24,31,28,27,32,23,21,30,21,19,27,[31 35 35 35 33 30 28 25 28 23 21],[32 35 37 36 34 31 27 24 27 21 19],[33 39 37 37 35 32 30 31 32 30 27]
auroramaxHD_20180421_480p.mp4,599,744152.0,1654074.0,3934110.0,22893,41906,118504,32,32,32,36,35,39,36,37,38,35,37,37,34,34,35,31,33,33,29,28,30,27,25,31,30,28,33,24,22,30,22,20,27,[32 36 36 35 34 31 29 27 30 24 22],[32 35 37 37 34 33 28 25 28 22 20],[32 39 38 37 35 33 30 31 33 30 27]
auroramaxHD_20180421_480p.mp4,600,830172.0,1813258.0,3953544.0,24415,46560,118561,31,32,32,36,36,40,36,38,38,36,38,38,35,34,36,33,35,33,30,29,32,28,29,31,31,31,35,24,22,31,21,19,28,[31 36 36 36 35 33 30 28 31 24 21],[32 36 38 38 34 35 29 29 31 22 19],[32 40 38 38 36 33 32 31 35 31 28]
auroramaxHD_20180421_480p.mp4,601,961062.0,1797775.0,3883485.0,27937,45248,114620,32,32,33,36,36,40,37,38,38,37,38,39,35,35,36,35,36,35,32,31,33,31,29,33,33,32,35,25,23,32,22,20,28,[32 36 37 37 35 35 32 31 33 25 22],[32 36 38 38 35 36 31 29 32 23 20],[33 40 38 39 36 35 33 33 35 32 28]
auroramaxHD_20180421_480p.mp4,602,966185.0,1861578.0,3820857.0,28814,46338,111476,32,31,33,37,36,40,37,37,38,37,39,38,36,35,36,35,35,36,33,31,35,30,30,32,35,34,37,26,24,32,22,20,29,[32 37 37 37 36 35 33 30 35 26 22],[31 36 37 39 35 35 31 30 34 24 20],[33 40 38 38 36 36 35 32 37 32 29]
auroramaxHD_20180421_480p.mp4,603,1181950.0,1751074.0,3820423.0,34318,42432,109912,31,31,33,38,37,40,37,37,39,38,39,39,36,35,37,36,37,37,34,33,36,31,31,33,37,36,38,26,24,33,22,20,28,[31 38 37 38 36 36 34 31 37 26 22],[31 37 37 39 35 37 33 31 36 24 20],[33 40 39 39 37 37 36 33 38 33 28]
auroramaxHD_20180421_480p.mp4,604,1313236.0,1776415.0,3827224.0,36495,42800,109080,30,30,33,38,38,40,37,37,38,38,39,39,37,35,39,37,38,37,34,33,37,31,31,34,38,37,39,27,26,33,23,21,29,[30 38 37 38 37 37 34 31 38 27 23],[30 38 37 39 35 38 33 31 37 26 21],[33 40 38 39 39 37 37 34 39 33 29]
auroramaxHD_20180421_480p.mp4,605,897485.0,1960679.0,3975990.0,25894,47584,112468,29,28,33,38,39,41,36,37,38,37,38,38,36,35,39,39,38,38,34,33,36,32,32,36,38,38,39,28,26,33,23,21,29,[29 38 36 37 36 39 34 32 38 28 23],[28 39 37 38 35 38 33 32 38 26 21],[33 41 38 38 39 38 36 36 39 33 29]
auroramaxHD_20180421_480p.mp4,606,1390597.0,1826116.0,3852489.0,38317,43253,107404,32,31,34,39,39,40,37,37,39,37,37,39,35,36,38,38,37,39,35,36,37,33,33,36,39,38,41,28,26,33,23,21,28,[32 39 37 37 35 38 35 33 39 28 23],[31 39 37 37 36 37 36 33 38 26 21],[34 40 39 39 38 39 37 36 41 33 28]
auroramaxHD_20180421_480p.mp4,607,1547307.0,1699597.0,3927435.0,41227,39244,108056,33,32,35,38,37,41,37,36,38,37,38,39,36,36,38,38,36,41,37,36,38,35,34,37,40,40,41,28,26,33,23,21,29,[33 38 37 37 36 38 37 35 40 28 23],[32 37 36 38 36 36 36 34 40 26 21],[35 41 38 39 38 41 38 37 41 33 29]
auroramaxHD_20180421_480p.mp4,608,1455575.0,1968658.0,3880388.0,38861,45970,106952,33,32,34,38,37,41,37,36,39,37,36,39,36,36,39,38,36,40,37,37,39,37,38,38,40,40,41,28,26,33,23,21,29,[33 38 37 37 36 38 37 37 40 28 23],[32 37 36 36 36 36 37 38 40 26 21],[34 41 39 39 39 40 39 38 41 33 29]
auroramaxHD_20180421_480p.mp4,609,1810406.0,1934452.0,3780105.0,46567,44215,103344,34,33,34,40,39,42,37,36,39,37,37,39,37,36,39,38,37,40,39,37,40,40,41,40,40,40,40,28,26,33,22,20,29,[34 40 37 37 37 38 39 40 40 28 22],[33 39 36 37 36 37 37 41 40 26 20],[34 42 39 39 39 40 40 40 40 33 29]
auroramaxHD_20180421_480p.mp4,610,1882599.0,2087993.0,3678248.0,48272,47130,99908,34,33,35,41,39,42,37,37,40,38,37,39,37,36,39,38,37,41,39,40,41,43,43,42,42,42,43,27,25,33,22,20,29,[34 41 37 38 37 38 39 43 42 27 22],[33 39 37 37 36 37 40 43 42 25 20],[35 42 40 39 39 41 41 42 43 33 29]
auroramaxHD_20180421_480p.mp4,611,2297544.0,2099480.0,3554227.0,56428,46735,96702,33,32,36,41,39,42,38,38,40,38,37,39,37,35,40,38,36,41,42,42,42,45,45,44,43,43,43,27,25,33,22,20,29,[33 41 38 38 37 38 42 45 43 27 22],[32 39 38 37 35 36 42 45 43 25 20],[36 42 40 39 40 41 42 44 43 33 29]
auroramaxHD_20180421_480p.mp4,612,2140509.0,2203797.0,3573066.0,51873,48327,96684,35,33,38,41,40,43,38,38,41,38,36,40,37,36,41,38,36,43,42,42,43,47,47,45,43,43,42,27,25,32,23,20,29,[35 41 38 38 37 38 42 47 43 27 23],[33 40 38 36 36 36 42 47 43 25 20],[38 43 41 40 41 43 43 45 42 32 29]
auroramaxHD_20180421_480p.mp4,613,2156030.0,2207027.0,3662518.0,52081,47278,98160,35,34,39,42,41,44,39,39,41,38,37,40,37,36,41,38,36,43,43,43,44,49,49,46,43,42,42,27,25,32,22,20,30,[35 42 39 38 37 38 43 49 43 27 22],[34 41 39 37 36 36 43 49 42 25 20],[39 44 41 40 41 43 44 46 42 32 30]
auroramaxHD_20180421_480p.mp4,614,1793775.0,2345161.0,3780355.0,43899,50013,100672,35,34,40,41,41,44,39,39,42,39,38,41,37,37,42,39,36,43,43,43,44,50,51,48,43,42,41,28,26,33,22,20,29,[35 41 39 39 37 39 43 50 43 28 22],[34 41 39 38 37 36 43 51 42 26 20],[40 44 42 41 42 43 44 48 41 33 29]
auroramaxHD_20180421_480p.mp4,615,2071655.0,2218159.0,3720801.0,49021,47123,99632,36,35,42,41,39,44,40,40,42,39,39,41,38,37,43,39,37,42,42,43,45,52,52,49,42,42,42,28,26,33,22,20,29,[36 41 40 39 38 39 42 52 42 28 22],[35 39 40 39 37 37 43 52 42 26 20],[42 44 42 41 43 42 45 49 42 33 29]
auroramaxHD_20180421_480p.mp4,616,1685973.0,2292023.0,3875687.0,40200,49153,103340,35,34,42,41,39,44,40,40,43,39,40,41,39,36,43,39,38,41,41,42,44,52,54,49,41,41,41,28,26,33,22,20,29,[35 41 40 39 39 39 41 52 41 28 22],[34 39 40 40 36 38 42 54 41 26 20],[42 44 43 41 43 41 44 49 41 33 29]
auroramaxHD_20180421_480p.mp4,617,1802579.0,2291078.0,3778240.0,43013,49335,101452,35,33,42,41,39,44,41,40,43,40,41,42,39,38,42,40,39,42,40,41,43,53,55,50,40,40,40,27,25,32,22,19,29,[35 41 41 40 39 40 40 53 40 27 22],[33 39 40 41 38 39 41 55 40 25 19],[42 44 43 42 42 42 43 50 40 32 29]
auroramaxHD_20180421_480p.mp4,618,1578738.0,2392422.0,3879766.0,37340,52124,104333,34,33,41,41,39,44,41,41,44,40,40,42,40,39,43,40,39,41,40,39,42,53,55,50,38,38,39,27,25,33,22,19,29,[34 41 41 40 40 40 40 53 38 27 22],[33 39 41 40 39 39 39 55 38 25 19],[41 44 44 42 43 41 42 50 39 33 29]
auroramaxHD_20180421_480p.mp4,619,1847357.0,2496291.0,3570810.0,44034,54064,97416,34,32,41,41,40,44,41,41,43,40,39,42,40,41,43,41,40,42,40,39,42,54,56,50,37,37,38,27,25,31,22,19,29,[34 41 41 40 40 41 40 54 37 27 22],[32 40 41 39 41 40 39 56 37 25 19],[41 44 43 42 43 42 42 50 38 31 29]
auroramaxHD_20180421_480p.mp4,620,1929715.0,2653313.0,3546116.0,45376,58573,97592,34,32,42,40,40,43,41,41,43,41,41,43,42,42,43,42,40,42,39,38,41,54,56,49,36,37,38,26,24,32,22,19,29,[34 40 41 41 42 42 39 54 36 26 22],[32 40 41 41 42 40 38 56 37 24 19],[42 43 43 43 43 42 41 49 38 32 29]
auroramaxHD_20180421_480p.mp4,621,2097879.0,2550669.0,3400980.0,49279,55739,93640,34,32,42,42,40,44,42,42,43,40,42,43,41,43,43,41,40,42,38,39,41,54,55,49,36,38,38,26,24,31,22,20,29,[34 42 42 40 41 41 38 54 36 26 22],[32 40 42 42 43 40 39 55 38 24 20],[42 44 43 43 43 42 41 49 38 31 29]
auroramaxHD_20180421_480p.mp4,622,2249364.0,2667061.0,3296897.0,52908,58645,91238,32,30,41,42,42,44,42,42,43,41,41,43,42,41,43,42,40,42,38,39,41,52,54,48,36,38,39,26,24,32,22,19,29,[32 42 42 41 42 42 38 52 36 26 22],[30 42 42 41 41 40 39 54 38 24 19],[41 44 43 43 43 42 41 48 39 32 29]
auroramaxHD_20180421_480p.mp4,623,2163413.0,2769607.0,3171726.0,51642,60541,87796,31,29,40,43,43,45,42,42,42,42,42,42,41,41,45,42,40,42,38,39,41,51,53,47,38,39,39,26,24,31,22,20,29,[31 43 42 42 41 42 38 51 38 26 22],[29 43 42 42 41 40 39 53 39 24 20],[40 45 42 42 45 42 41 47 39 31 29]
auroramaxHD_20180421_480p.mp4,624,2484527.0,2821023.0,3073828.0,57431,61758,85671,29,28,41,44,44,45,42,43,42,43,43,43,43,42,44,43,41,42,39,39,41,53,53,47,38,39,39,26,24,31,22,20,29,[29 44 42 43 43 43 39 53 38 26 22],[28 44 43 43 42 41 39 53 39 24 20],[41 45 42 43 44 42 41 47 39 31 29]
auroramaxHD_20180421_480p.mp4,625,2468860.0,2800897.0,3020238.0,57075,60803,84368,29,27,41,46,45,46,43,43,42,44,43,43,44,43,44,42,42,43,40,39,42,51,53,48,39,40,40,25,23,31,22,20,29,[29 46 43 44 44 42 40 51 39 25 22],[27 45 43 43 43 42 39 53 40 23 20],[41 46 42 43 44 43 42 48 40 31 29]
auroramaxHD_20180421_480p.mp4,626,2174762.0,3059203.0,3079300.0,49301,66090,85887,28,26,41,47,47,46,42,43,42,43,44,44,44,45,44,42,42,43,39,39,42,51,53,47,40,41,39,25,23,31,21,20,29,[28 47 42 43 44 42 39 51 40 25 21],[26 47 43 44 45 42 39 53 41 23 20],[41 46 42 44 44 43 42 47 39 31 29]
auroramaxHD_20180421_480p.mp4,627,2729583.0,3013092.0,2838943.0,61396,64060,80104,28,25,40,49,49,46,43,44,42,45,45,44,45,46,44,42,43,43,40,39,41,50,53,46,40,41,40,25,23,31,21,19,29,[28 49 43 45 45 42 40 50 40 25 21],[25 49 44 45 46 43 39 53 41 23 19],[40 46 42 44 44 43 41 46 40 31 29]
auroramaxHD_20180421_480p.mp4,628,2276017.0,3239989.0,2899186.0,51821,68069,80736,25,22,39,48,49,47,44,44,43,45,46,45,46,47,44,42,42,44,40,40,42,50,52,46,40,42,40,25,23,31,21,19,29,[25 48 44 45 46 42 40 50 40 25 21],[22 49 44 46 47 42 40 52 42 23 19],[39 47 43 45 44 44 42 46 40 31 29]
auroramaxHD_20180421_480p.mp4,629,3074232.0,3104607.0,2701534.0,67859,63556,76072,24,21,40,50,50,47,46,45,44,46,46,45,47,48,45,42,43,45,42,41,43,49,52,46,42,42,40,25,23,32,21,19,29,[24 50 46 46 47 42 42 49 42 25 21],[21 50 45 46 48 43 41 52 42 23 19],[40 47 44 45 45 45 43 46 40 32 29]
auroramaxHD_20180421_480p.mp4,630,3458781.0,3099004.0,2718673.0,74690,63076,76432,22,20,39,51,50,47,45,46,45,47,47,46,49,49,45,44,44,46,43,42,44,51,52,47,42,43,41,25,23,32,21,19,29,[22 51 45 47 49 44 43 51 42 25 21],[20 50 46 47 49 44 42 52 43 23 19],[39 47 45 46 45 46 44 47 41 32 29]
auroramaxHD_20180421_480p.mp4,631,3669028.0,3116352.0,2658225.0,77344,62280,74940,23,19,39,51,51,48,47,47,46,47,47,46,50,51,46,46,46,46,45,44,46,51,52,47,43,44,41,25,22,32,22,19,29,[23 51 47 47 50 46 45 51 43 25 22],[19 51 47 47 51 46 44 52 44 22 19],[39 48 46 46 46 46 46 47 41 32 29]
auroramaxHD_20180421_480p.mp4,632,3737176.0,3055589.0,2632192.0,78098,60223,73668,22,18,39,51,51,49,47,47,47,48,48,47,51,51,47,47,47,47,46,46,47,52,53,49,43,43,41,24,21,32,22,19,30,[22 51 47 48 51 47 46 52 43 24 22],[18 51 47 48 51 47 46 53 43 21 19],[39 49 47 47 47 47 47 49 41 32 30]
auroramaxHD_20180421_480p.mp4,633,3756019.0,3118252.0,2697768.0,77049,60738,75024,22,19,41,53,52,50,48,48,47,49,50,47,52,52,48,48,48,48,48,47,47,53,54,49,40,42,41,23,21,31,21,19,31,[22 53 48 49 52 48 48 53 40 23 21],[19 52 48 50 52 48 47 54 42 21 19],[41 50 47 47 48 48 47 49 41 31 31]
auroramaxHD_20180421_480p.mp4,634,3586600.0,3453694.0,2647628.0,73135,66470,74032,22,19,41,54,52,50,49,49,49,50,50,48,53,54,50,49,49,48,50,49,49,54,56,51,41,41,41,22,20,31,22,18,30,[22 54 49 50 53 49 50 54 41 22 22],[19 52 49 50 54 49 49 56 41 20 18],[41 50 49 48 50 48 49 51 41 31 30]
auroramaxHD_20180421_480p.mp4,635,3352748.0,3622027.0,2756698.0,67113,68582,76837,21,18,40,53,52,51,50,50,49,50,51,48,54,54,52,50,50,49,50,50,49,54,57,51,39,39,40,23,20,31,21,19,30,[21 53 50 50 54 50 50 54 39 23 21],[18 52 50 51 54 50 50 57 39 20 19],[40 51 49 48 52 49 49 51 40 31 30]
auroramaxHD_20180421_480p.mp4,636,2556103.0,3712944.0,2949426.0,51931,69195,80492,21,19,41,51,51,50,50,50,50,51,52,49,55,56,53,51,52,50,51,52,50,55,57,52,36,37,41,22,19,31,21,18,31,[21 51 50 51 55 51 51 55 36 22 21],[19 51 50 52 56 52 52 57 37 19 18],[41 50 50 49 53 50 50 52 41 31 31]
auroramaxHD_20180421_480p.mp4,637,2894437.0,3491318.0,3011350.0,56744,64012,81652,23,21,39,52,51,51,50,49,51,51,53,51,57,57,54,53,53,53,51,52,51,56,58,52,35,35,42,22,19,32,21,19,31,[23 52 50 51 57 53 51 56 35 22 21],[21 51 49 53 57 53 52 58 35 19 19],[39 51 51 51 54 53 51 52 42 32 31]
auroramaxHD_20180421_480p.mp4,638,1215452.0,4061534.0,3467847.0,25921,73655,90943,25,23,38,51,51,50,49,50,51,52,54,53,57,59,56,52,53,53,51,51,52,56,58,54,33,33,42,22,19,31,21,18,31,[25 51 49 52 57 52 51 56 33 22 21],[23 51 50 54 59 53 51 58 33 19 18],[38 50 51 53 56 53 52 54 42 31 31]
auroramaxHD_20180421_480p.mp4,639,1364999.0,3946060.0,3515592.0,28599,70242,91244,26,25,39,50,50,50,51,51,52,54,56,54,60,61,56,55,56,54,53,53,53,56,58,54,32,31,42,22,19,31,21,18,31,[26 50 51 54 60 55 53 56 32 22 21],[25 50 51 56 61 56 53 58 31 19 18],[39 50 52 54 56 54 53 54 42 31 31]
auroramaxHD_20180421_480p.mp4,640,796358.0,4120141.0,3513103.0,18171,72377,91496,27,24,38,50,50,49,51,52,52,55,57,54,61,63,57,55,57,55,53,55,54,55,58,54,32,30,41,21,18,31,21,18,31,[27 50 51 55 61 55 53 55 32 21 21],[24 50 52 57 63 57 55 58 30 18 18],[38 49 52 54 57 55 54 54 41 31 31]
auroramaxHD_20180421_480p.mp4,641,1090452.0,4029708.0,3462440.0,22903,69571,90643,26,22,38,50,50,50,52,53,54,56,57,55,62,64,57,56,58,56,53,55,55,54,57,54,32,30,40,22,19,31,21,18,31,[26 50 52 56 62 56 53 54 32 22 21],[22 50 53 57 64 58 55 57 30 19 18],[38 50 54 55 57 56 55 54 40 31 31]
auroramaxHD_20180421_480p.mp4,642,721120.0,4079284.0,3481248.0,17133,69534,90728,23,21,39,50,49,50,52,53,55,57,58,56,62,64,59,57,60,57,53,55,56,52,55,52,32,29,39,21,18,31,21,18,31,[23 50 52 57 62 57 53 52 32 21 21],[21 49 53 58 64 60 55 55 29 18 18],[39 50 55 56 59 57 56 52 39 31 31]
auroramaxHD_20180421_480p.mp4,643,563693.0,4152525.0,3618240.0,13936,69804,93220,23,20,39,50,50,51,53,55,55,57,59,57,64,66,59,58,60,58,53,55,57,52,54,53,31,28,39,21,18,31,21,18,32,[23 50 53 57 64 58 53 52 31 21 21],[20 50 55 59 66 60 55 54 28 18 18],[39 51 55 57 59 58 57 53 39 31 32]
auroramaxHD_20180421_480p.mp4,644,375339.0,4225866.0,3784104.0,10583,70164,96028,23,19,39,51,51,52,54,55,56,58,60,57,64,67,60,58,60,59,54,55,58,51,54,52,30,27,39,20,17,31,21,18,32,[23 51 54 58 64 58 54 51 30 20 21],[19 51 55 60 67 60 55 54 27 17 18],[39 52 56 57 60 59 58 52 39 31 32]
auroramaxHD_20180421_480p.mp4,645,311656.0,4279566.0,3879662.0,9285,70315,97543,24,22,41,52,52,53,55,55,56,59,62,58,64,67,60,60,61,60,55,56,58,50,53,52,30,27,40,20,17,31,21,18,32,[24 52 55 59 64 60 55 50 30 20 21],[22 52 55 62 67 61 56 53 27 17 18],[41 53 56 58 60 60 58 52 40 31 32]
auroramaxHD_20180421_480p.mp4,646,523006.0,4421775.0,3674617.0,13499,72584,93880,25,22,41,53,54,53,53,55,57,60,63,58,64,66,61,60,62,60,55,56,58,51,53,52,30,27,38,20,17,31,21,18,32,[25 53 53 60 64 60 55 51 30 20 21],[22 54 55 63 66 62 56 53 27 17 18],[41 53 57 58 61 60 58 52 38 31 32]
